alpha,categories,county,farms,heads,heads_all,livestock,state,subtypes
,,107.0,,,,ckn-layers,1,
,,107.0,,,,ckn-pullets,1,
,,107.0,,,,ckn-roosters,1,
,,107.0,,,,ducks,1,
,,107.0,,,,guineas,1,
0.0,2.0,107.0,9.0,18151.0,17.0,hogs,1,1.0
,,107.0,,,,peafowl,1,
,,107.0,,,,quail,1,
0.0,3.0,107.0,10.0,285.0,104.0,sheep,1,1.0
,,107.0,,,,turkeys,1,
0.0,7.0,109.0,265.0,22628.0,22628.0,cattle,1,2.0
,,109.0,,,,ckn-broilers,1,
,,109.0,,,,ckn-layers,1,
,,109.0,,,,ckn-pullets,1,
,,109.0,,,,ckn-roosters,1,
,,109.0,,,,ducks,1,
,,109.0,,,,guineas,1,
0.0,1.0,109.0,12.0,38.0,38.0,hogs,1,1.0
,,109.0,,,,quail,1,
0.0,2.0,109.0,2.0,111.0,-2.0,sheep,1,1.0
,,109.0,,,,turkeys,1,
0.0,7.0,111.0,385.0,28975.0,28776.0,cattle,1,3.0
,,111.0,,,,ckn-broilers,1,
,,111.0,,,,ckn-layers,1,
,,111.0,,,,ckn-pullets,1,
,,111.0,,,,ckn-roosters,1,
,,111.0,,,,ducks,1,
,,111.0,,,,geese,1,
,,111.0,,,,guineas,1,
0.0,1.0,111.0,4.0,10.0,10.0,hogs,1,1.0
,,111.0,,,,peafowl,1,
,,111.0,,,,pigeons,1,
,,111.0,,,,poultry-other,1,
0.0,2.0,111.0,15.0,264.0,264.0,sheep,1,1.0
,,111.0,,,,turkeys,1,
0.0,7.0,113.0,127.0,12809.0,12740.0,cattle,1,3.0
,,113.0,,,,ckn-broilers,1,
,,113.0,,,,ckn-layers,1,
,,113.0,,,,ckn-pullets,1,
,,113.0,,,,ckn-roosters,1,
,,113.0,,,,ducks,1,
,,113.0,,,,geese,1,
,,113.0,,,,guineas,1,
0.0,1.0,113.0,10.0,48.0,48.0,hogs,1,1.0
,,113.0,,,,peafowl,1,
0.0,2.0,113.0,8.0,133.0,-2.0,sheep,1,1.0
,,113.0,,,,turkeys,1,
-0.0,7.0,115.0,289.0,12590.0,12590.0,cattle,1,2.0
,,115.0,,,,ckn-broilers,1,
,,115.0,,,,ckn-layers,1,
,,115.0,,,,ckn-pullets,1,
,,115.0,,,,ckn-roosters,1,
,,115.0,,,,ducks,1,
,,115.0,,,,guineas,1,
0.0,1.0,115.0,20.0,49.0,49.0,hogs,1,1.0
0.0,2.0,115.0,17.0,227.0,-2.0,sheep,1,1.0
,,115.0,,,,turkeys,1,
-0.0,6.0,117.0,118.0,4946.0,4786.0,cattle,1,3.0
,,117.0,,,,ckn-broilers,1,
,,117.0,,,,ckn-layers,1,
,,117.0,,,,ckn-pullets,1,
,,117.0,,,,ckn-roosters,1,
,,117.0,,,,ducks,1,
,,117.0,,,,geese,1,
,,117.0,,,,guineas,1,
0.0,2.0,117.0,8.0,165.0,165.0,hogs,1,1.0
,,117.0,,,,quail,1,
0.0,3.0,117.0,11.0,611.0,340.0,sheep,1,1.0
,,117.0,,,,turkeys,1,
0.0,7.0,119.0,208.0,21548.0,21549.0,cattle,1,2.0
,,119.0,,,,ckn-broilers,1,
,,119.0,,,,ckn-layers,1,
,,119.0,,,,ckn-pullets,1,
,,119.0,,,,guineas,1,
0.0,3.0,119.0,5.0,3676.0,-3.0,hogs,1,1.0
,,119.0,,,,quail,1,
0.0,2.0,119.0,8.0,321.0,-2.0,sheep,1,1.0
,,119.0,,,,turkeys,1,
-0.0,7.0,121.0,259.0,15748.0,13842.0,cattle,1,3.0
,,121.0,,,,ckn-broilers,1,
,,121.0,,,,ckn-layers,1,
,,121.0,,,,ckn-pullets,1,
,,121.0,,,,ckn-roosters,1,
,,121.0,,,,ducks,1,
,,121.0,,,,geese,1,
,,121.0,,,,guineas,1,
0.0,1.0,121.0,12.0,64.0,64.0,hogs,1,1.0
,,121.0,,,,quail,1,
0.0,3.0,121.0,16.0,533.0,145.0,sheep,1,1.0
,,121.0,,,,turkeys,1,
-0.0,7.0,123.0,172.0,8381.0,6351.0,cattle,1,3.0
,,123.0,,,,ckn-broilers,1,
,,123.0,,,,ckn-layers,1,
,,123.0,,,,ckn-pullets,1,
,,123.0,,,,ckn-roosters,1,
,,123.0,,,,ducks,1,
,,123.0,,,,guineas,1,
0.0,1.0,123.0,9.0,61.0,61.0,hogs,1,1.0
,,123.0,,,,peafowl,1,
,,123.0,,,,quail,1,
0.0,2.0,123.0,6.0,155.0,-2.0,sheep,1,1.0
,,123.0,,,,turkeys,1,
-0.0,6.0,125.0,167.0,6804.0,6805.0,cattle,1,2.0
,,125.0,,,,ckn-broilers,1,
,,125.0,,,,ckn-layers,1,
,,125.0,,,,ckn-pullets,1,
,,125.0,,,,ckn-roosters,1,
,,125.0,,,,ducks,1,
,,125.0,,,,geese,1,
,,125.0,,,,guineas,1,
0.0,2.0,125.0,6.0,128.0,-2.0,hogs,1,1.0
,,125.0,,,,pheasants,1,
,,125.0,,,,quail,1,
0.0,3.0,125.0,10.0,420.0,31.0,sheep,1,1.0
,,125.0,,,,turkeys,1,
-0.0,6.0,127.0,186.0,6573.0,6414.0,cattle,1,2.0
,,127.0,,,,ckn-broilers,1,
,,127.0,,,,ckn-layers,1,
,,127.0,,,,ckn-pullets,1,
,,127.0,,,,ckn-roosters,1,
,,127.0,,,,ducks,1,
,,127.0,,,,guineas,1,
0.0,2.0,127.0,24.0,155.0,155.0,hogs,1,1.0
,,127.0,,,,quail,1,
0.0,2.0,127.0,7.0,256.0,256.0,sheep,1,1.0
,,127.0,,,,turkeys,1,
-0.0,6.0,129.0,215.0,8296.0,8126.0,cattle,1,3.0
,,129.0,,,,ckn-broilers,1,
,,129.0,,,,ckn-layers,1,
,,129.0,,,,ckn-pullets,1,
,,129.0,,,,ckn-roosters,1,
,,129.0,,,,ducks,1,
,,129.0,,,,geese,1,
-0.0,2.0,129.0,10.0,108.0,-2.0,hogs,1,1.0
,,129.0,,,,peafowl,1,
,,129.0,,,,quail,1,
0.0,2.0,129.0,32.0,412.0,-2.0,sheep,1,1.0
,,129.0,,,,turkeys,1,
-0.0,7.0,131.0,165.0,13778.0,13779.0,cattle,1,2.0
,,131.0,,,,ckn-broilers,1,
,,131.0,,,,ckn-layers,1,
,,131.0,,,,ckn-pullets,1,
,,131.0,,,,ckn-roosters,1,
,,131.0,,,,ducks,1,
,,131.0,,,,guineas,1,
0.0,3.0,131.0,21.0,408.0,408.0,hogs,1,1.0
0.0,1.0,131.0,10.0,88.0,88.0,sheep,1,1.0
,,131.0,,,,turkeys,1,
-0.0,6.0,133.0,253.0,8873.0,6161.0,cattle,1,3.0
,,133.0,,,,ckn-broilers,1,
,,133.0,,,,ckn-layers,1,
,,133.0,,,,ckn-pullets,1,
,,133.0,,,,ckn-roosters,1,
,,133.0,,,,ducks,1,
,,133.0,,,,guineas,1,
0.0,2.0,133.0,4.0,42.0,-2.0,hogs,1,1.0
0.0,3.0,133.0,10.0,223.0,-3.0,sheep,1,1.0
,,133.0,,,,turkeys,1,
-0.0,6.0,10.0,9.0,12376.0,12665.0,cattle,2,2.0
,,10.0,,,,ckn-broilers,2,
,,10.0,,,,ckn-layers,2,
,,10.0,,,,ckn-pullets,2,
,,10.0,,,,ckn-roosters,2,
,,10.0,,,,ducks,2,
,,10.0,,,,geese,2,
0.0,1.0,10.0,5.0,12.0,12.0,hogs,2,1.0
0.0,3.0,10.0,3.0,472.0,-3.0,sheep,2,1.0
,,10.0,,,,turkeys,2,
0.0,5.0,20.0,61.0,1449.0,305.0,cattle,2,3.0
,,20.0,,,,ckn-broilers,2,
,,20.0,,,,ckn-layers,2,
,,20.0,,,,ckn-pullets,2,
,,20.0,,,,ckn-roosters,2,
,,20.0,,,,ducks,2,
,,20.0,,,,geese,2,
,,20.0,,,,guineas,2,
0.0,4.0,20.0,38.0,669.0,175.0,hogs,2,1.0
,,20.0,,,,pigeons,2,
,,20.0,,,,quail,2,
0.0,2.0,20.0,28.0,263.0,263.0,sheep,2,1.0
,,20.0,,,,turkeys,2,
0.0,6.0,90.0,34.0,1609.0,138.0,cattle,2,3.0
,,90.0,,,,chukars,2,
,,90.0,,,,ckn-broilers,2,
,,90.0,,,,ckn-layers,2,
,,90.0,,,,ckn-pullets,2,
,,90.0,,,,ckn-roosters,2,
,,90.0,,,,ducks,2,
,,90.0,,,,geese,2,
0.0,4.0,90.0,15.0,613.0,-4.0,hogs,2,1.0
,,90.0,,,,peafowl,2,
,,90.0,,,,pheasants,2,
,,90.0,,,,quail,2,
0.0,2.0,90.0,16.0,231.0,-2.0,sheep,2,1.0
,,90.0,,,,turkeys,2,
5.0,1.0,110.0,1.0,18.0,-1.0,cattle,2,2.0
,,110.0,,,,ckn-broilers,2,
,,110.0,,,,ckn-layers,2,
,,110.0,,,,ckn-pullets,2,
,,110.0,,,,ckn-roosters,2,
,,110.0,,,,ducks,2,
,,110.0,,,,geese,2,
,,110.0,,,,guineas,2,
0.0,2.0,110.0,2.0,106.0,-2.0,hogs,2,1.0
,,110.0,,,,peafowl,2,
0.0,1.0,110.0,1.0,23.0,-1.0,sheep,2,1.0
,,110.0,,,,turkeys,2,
-0.0,4.0,122.0,37.0,667.0,634.0,cattle,2,3.0
,,122.0,,,,ckn-broilers,2,
,,122.0,,,,ckn-layers,2,
,,122.0,,,,ckn-pullets,2,
,,122.0,,,,ckn-roosters,2,
,,122.0,,,,ducks,2,
,,122.0,,,,emus,2,
,,122.0,,,,geese,2,
,,122.0,,,,guineas,2,
0.0,3.0,122.0,18.0,211.0,124.0,hogs,2,1.0
,,122.0,,,,pheasants,2,
,,122.0,,,,pigeons,2,
,,122.0,,,,quail,2,
0.0,1.0,122.0,10.0,153.0,-1.0,sheep,2,1.0
,,122.0,,,,turkeys,2,
-0.0,7.0,1.0,1738.0,37054.0,37055.0,cattle,4,3.0
,,1.0,,,,ckn-broilers,4,
,,1.0,,,,ckn-layers,4,
,,1.0,,,,ckn-pullets,4,
,,1.0,,,,ckn-roosters,4,
,,1.0,,,,ducks,4,
,,1.0,,,,geese,4,
,,1.0,,,,guineas,4,
0.0,1.0,1.0,238.0,580.0,580.0,hogs,4,1.0
,,1.0,,,,peafowl,4,
,,1.0,,,,pigeons,4,
,,1.0,,,,quail,4,
,,1.0,,,,rheas,4,
0.0,4.0,1.0,3579.0,69089.0,65419.0,sheep,4,1.0
,,1.0,,,,turkeys,4,
0.0,7.0,3.0,343.0,171151.0,162200.0,cattle,4,3.0
,,3.0,,,,ckn-broilers,4,
,,3.0,,,,ckn-layers,4,
,,3.0,,,,ckn-pullets,4,
,,3.0,,,,ckn-roosters,4,
,,3.0,,,,ducks,4,
,,3.0,,,,emus,4,
,,3.0,,,,geese,4,
,,3.0,,,,guineas,4,
0.0,4.0,3.0,38.0,1296.0,474.0,hogs,4,1.0
,,3.0,,,,peafowl,4,
,,3.0,,,,pigeons,4,
,,3.0,,,,quail,4,
0.0,3.0,3.0,28.0,1167.0,1167.0,sheep,4,1.0
,,3.0,,,,turkeys,4,
-0.0,7.0,5.0,1017.0,41999.0,41999.0,cattle,4,3.0
,,5.0,,,,ckn-broilers,4,
,,5.0,,,,ckn-layers,4,
,,5.0,,,,ckn-pullets,4,
,,5.0,,,,ckn-roosters,4,
,,5.0,,,,ducks,4,
,,5.0,,,,geese,4,
,,5.0,,,,guineas,4,
0.0,1.0,5.0,56.0,173.0,173.0,hogs,4,1.0
,,5.0,,,,peafowl,4,
,,5.0,,,,pigeons,4,
,,5.0,,,,poultry-other,4,
,,5.0,,,,quail,4,
0.0,3.0,5.0,1184.0,24939.0,24939.0,sheep,4,1.0
,,5.0,,,,turkeys,4,
-0.0,7.0,7.0,97.0,72253.0,15170.0,cattle,4,3.0
,,7.0,,,,ckn-broilers,4,
,,7.0,,,,ckn-layers,4,
,,7.0,,,,ckn-pullets,4,
,,7.0,,,,ckn-roosters,4,
,,7.0,,,,ducks,4,
,,7.0,,,,geese,4,
0.0,1.0,7.0,6.0,32.0,32.0,hogs,4,1.0
,,7.0,,,,pigeons,4,
0.0,1.0,7.0,2.0,47.0,-1.0,sheep,4,1.0
,,7.0,,,,turkeys,4,
0.0,7.0,9.0,226.0,15263.0,15201.0,cattle,4,3.0
,,9.0,,,,ckn-broilers,4,
,,9.0,,,,ckn-layers,4,
,,9.0,,,,ckn-pullets,4,
,,9.0,,,,ducks,4,
-0.0,2.0,9.0,15.0,835.0,-2.0,hogs,4,1.0
,,9.0,,,,pigeons,4,
0.0,1.0,9.0,5.0,93.0,93.0,sheep,4,1.0
0.0,6.0,11.0,56.0,2766.0,119.0,cattle,4,2.0
,,11.0,,,,ckn-broilers,4,
,,11.0,,,,ckn-layers,4,
,,11.0,,,,ckn-roosters,4,
,,11.0,,,,ducks,4,
,,11.0,,,,geese,4,
,,11.0,,,,guineas,4,
0.0,1.0,11.0,6.0,48.0,48.0,hogs,4,1.0
,,11.0,,,,peafowl,4,
0.0,3.0,11.0,6.0,545.0,498.0,sheep,4,1.0
,,11.0,,,,turkeys,4,
-0.0,7.0,12.0,19.0,25453.0,333.0,cattle,4,3.0
,,12.0,,,,ckn-layers,4,
,,12.0,,,,ckn-pullets,4,
,,12.0,,,,ducks,4,
0.0,1.0,12.0,3.0,30.0,30.0,sheep,4,1.0
-0.0,7.0,13.0,293.0,211891.0,211891.0,cattle,4,3.0
,,13.0,,,,ckn-broilers,4,
,,13.0,,,,ckn-layers,4,
,,13.0,,,,ckn-pullets,4,
,,13.0,,,,ckn-roosters,4,
,,13.0,,,,ducks,4,
,,13.0,,,,emus,4,
,,13.0,,,,geese,4,
,,13.0,,,,guineas,4,
0.0,4.0,13.0,40.0,1782.0,-4.0,hogs,4,1.0
,,13.0,,,,ostriches,4,
,,13.0,,,,peafowl,4,
,,13.0,,,,pheasants,4,
,,13.0,,,,pigeons,4,
,,13.0,,,,quail,4,
,,13.0,,,,rheas,4,
0.0,5.0,13.0,44.0,2754.0,283.0,sheep,4,1.0
,,13.0,,,,turkeys,4,
0.0,7.0,15.0,148.0,19734.0,19503.0,cattle,4,3.0
,,15.0,,,,chukars,4,
,,15.0,,,,ckn-broilers,4,
,,15.0,,,,ckn-layers,4,
,,15.0,,,,ckn-pullets,4,
,,15.0,,,,ckn-roosters,4,
,,15.0,,,,ducks,4,
,,15.0,,,,geese,4,
,,15.0,,,,guineas,4,
0.0,2.0,15.0,9.0,371.0,-2.0,hogs,4,1.0
,,15.0,,,,peafowl,4,
,,15.0,,,,quail,4,
0.0,2.0,15.0,6.0,159.0,-2.0,sheep,4,1.0
,,15.0,,,,turkeys,4,
0.0,7.0,17.0,1241.0,20735.0,20363.0,cattle,4,3.0
,,17.0,,,,ckn-broilers,4,
,,17.0,,,,ckn-layers,4,
,,17.0,,,,ckn-pullets,4,
,,17.0,,,,ckn-roosters,4,
,,17.0,,,,ducks,4,
,,17.0,,,,geese,4,
,,17.0,,,,guineas,4,
0.0,2.0,17.0,70.0,13525.0,153.0,hogs,4,1.0
,,17.0,,,,partridges,4,
,,17.0,,,,peafowl,4,
,,17.0,,,,pheasants,4,
0.0,3.0,17.0,2082.0,39927.0,39927.0,sheep,4,1.0
,,17.0,,,,turkeys,4,
0.0,7.0,19.0,127.0,18147.0,18114.0,cattle,4,3.0
,,19.0,,,,ckn-broilers,4,
,,19.0,,,,ckn-layers,4,
,,19.0,,,,ckn-pullets,4,
,,19.0,,,,ckn-roosters,4,
,,19.0,,,,ducks,4,
,,19.0,,,,emus,4,
,,19.0,,,,geese,4,
,,19.0,,,,guineas,4,
0.0,3.0,19.0,16.0,13411.0,97.0,hogs,4,1.0
,,19.0,,,,peafowl,4,
,,19.0,,,,pheasants,4,
,,19.0,,,,pigeons,4,
,,19.0,,,,quail,4,
0.0,3.0,19.0,22.0,659.0,283.0,sheep,4,1.0
,,19.0,,,,turkeys,4,
-0.0,7.0,21.0,197.0,235239.0,273261.0,cattle,4,3.0
,,21.0,,,,ckn-broilers,4,
,,21.0,,,,ckn-layers,4,
,,21.0,,,,ckn-pullets,4,
,,21.0,,,,ckn-roosters,4,
,,21.0,,,,ducks,4,
,,21.0,,,,emus,4,
,,21.0,,,,geese,4,
,,21.0,,,,guineas,4,
-0.0,2.0,21.0,18.0,434.0,-2.0,hogs,4,1.0
,,21.0,,,,ostriches,4,
,,21.0,,,,peafowl,4,
,,21.0,,,,pigeons,4,
,,21.0,,,,quail,4,
0.0,3.0,21.0,43.0,6677.0,192.0,sheep,4,1.0
,,21.0,,,,turkeys,4,
0.0,7.0,23.0,95.0,10142.0,10409.0,cattle,4,3.0
,,23.0,,,,ckn-broilers,4,
,,23.0,,,,ckn-layers,4,
,,23.0,,,,ckn-pullets,4,
,,23.0,,,,ckn-roosters,4,
,,23.0,,,,ducks,4,
,,23.0,,,,geese,4,
-0.0,1.0,23.0,1.0,24.0,-1.0,hogs,4,1.0
0.0,2.0,23.0,2.0,121.0,-2.0,sheep,4,1.0
,,23.0,,,,turkeys,4,
0.0,7.0,25.0,245.0,35229.0,35229.0,cattle,4,3.0
,,25.0,,,,ckn-broilers,4,
,,25.0,,,,ckn-layers,4,
,,25.0,,,,ckn-pullets,4,
,,25.0,,,,ckn-roosters,4,
,,25.0,,,,ducks,4,
,,25.0,,,,emus,4,
,,25.0,,,,geese,4,
,,25.0,,,,guineas,4,
-0.0,2.0,25.0,23.0,578.0,-2.0,hogs,4,1.0
,,25.0,,,,peafowl,4,
,,25.0,,,,poultry-other,4,
0.0,3.0,25.0,36.0,564.0,184.0,sheep,4,1.0
,,25.0,,,,turkeys,4,
-0.0,5.0,27.0,22.0,81286.0,-5.0,cattle,4,3.0
,,27.0,,,,ckn-layers,4,
,,27.0,,,,ckn-roosters,4,
,,27.0,,,,ducks,4,
,,27.0,,,,emus,4,
,,27.0,,,,geese,4,
,,27.0,,,,guineas,4,
-0.0,3.0,27.0,5.0,272.0,-3.0,hogs,4,1.0
,,27.0,,,,ostriches,4,
,,27.0,,,,peafowl,4,
,,27.0,,,,pheasants,4,
,,27.0,,,,quail,4,
,,27.0,,,,rheas,4,
0.0,2.0,27.0,5.0,259.0,-2.0,sheep,4,1.0
,,27.0,,,,turkeys,4,
-0.0,6.0,1.0,46.0,1727.0,1468.0,cattle,5,2.0
,,1.0,,,,ckn-layers,5,
0.0,1.0,1.0,1.0,23.0,-1.0,hogs,5,1.0
-0.0,5.0,3.0,98.0,2779.0,2779.0,cattle,5,2.0
,,3.0,,,,ckn-broilers,5,
,,3.0,,,,ckn-layers,5,
,,3.0,,,,ckn-pullets,5,
,,3.0,,,,ckn-roosters,5,
,,3.0,,,,ducks,5,
,,3.0,,,,geese,5,
,,3.0,,,,guineas,5,
0.0,1.0,3.0,4.0,11.0,11.0,hogs,5,1.0
,,3.0,,,,peafowl,5,
,,3.0,,,,pigeons,5,
0.0,1.0,3.0,10.0,133.0,133.0,sheep,5,1.0
,,3.0,,,,turkeys,5,
-0.0,7.0,5.0,289.0,17438.0,17440.0,cattle,5,2.0
,,5.0,,,,ckn-broilers,5,
,,5.0,,,,ckn-layers,5,
,,5.0,,,,ckn-pullets,5,
,,5.0,,,,ckn-roosters,5,
,,5.0,,,,ducks,5,
,,5.0,,,,geese,5,
,,5.0,,,,guineas,5,
0.0,1.0,5.0,10.0,32.0,32.0,hogs,5,1.0
,,5.0,,,,peafowl,5,
,,5.0,,,,quail,5,
0.0,2.0,5.0,9.0,137.0,-2.0,sheep,5,1.0
,,5.0,,,,turkeys,5,
0.0,7.0,7.0,1091.0,75502.0,75474.0,cattle,5,3.0
,,7.0,,,,ckn-broilers,5,
,,7.0,,,,ckn-layers,5,
,,7.0,,,,ckn-pullets,5,
,,7.0,,,,ckn-roosters,5,
,,7.0,,,,ducks,5,
,,7.0,,,,emus,5,
,,7.0,,,,geese,5,
,,7.0,,,,guineas,5,
0.0,3.0,7.0,72.0,9034.0,279.0,hogs,5,1.0
,,7.0,,,,peafowl,5,
,,7.0,,,,pigeons,5,
0.0,3.0,7.0,83.0,2033.0,1247.0,sheep,5,1.0
,,7.0,,,,turkeys,5,
0.0,7.0,9.0,750.0,57656.0,58619.0,cattle,5,3.0
,,9.0,,,,ckn-broilers,5,
,,9.0,,,,ckn-layers,5,
,,9.0,,,,ckn-pullets,5,
,,9.0,,,,ckn-roosters,5,
,,9.0,,,,ducks,5,
,,9.0,,,,geese,5,
,,9.0,,,,guineas,5,
0.0,2.0,9.0,33.0,565.0,-2.0,hogs,5,1.0
,,9.0,,,,peafowl,5,
,,9.0,,,,pheasants,5,
,,9.0,,,,quail,5,
0.0,4.0,9.0,53.0,2531.0,1087.0,sheep,5,1.0
,,9.0,,,,turkeys,5,
-0.0,7.0,11.0,84.0,5042.0,4450.0,cattle,5,2.0
,,11.0,,,,ckn-broilers,5,
,,11.0,,,,ckn-layers,5,
,,11.0,,,,ckn-pullets,5,
,,11.0,,,,ckn-roosters,5,
,,11.0,,,,ducks,5,
,,11.0,,,,geese,5,
,,11.0,,,,guineas,5,
0.0,1.0,11.0,3.0,7.0,7.0,hogs,5,1.0
0.0,1.0,11.0,3.0,62.0,62.0,sheep,5,1.0
,,11.0,,,,turkeys,5,
0.0,6.0,13.0,65.0,3511.0,3406.0,cattle,5,3.0
,,13.0,,,,ckn-broilers,5,
,,13.0,,,,ckn-layers,5,
,,13.0,,,,ckn-pullets,5,
,,13.0,,,,ckn-roosters,5,
0.0,1.0,13.0,6.0,54.0,54.0,hogs,5,1.0
0.0,7.0,15.0,657.0,75392.0,75392.0,cattle,5,3.0
,,15.0,,,,ckn-broilers,5,
,,15.0,,,,ckn-layers,5,
,,15.0,,,,ckn-pullets,5,
,,15.0,,,,ckn-roosters,5,
,,15.0,,,,ducks,5,
,,15.0,,,,guineas,5,
0.0,2.0,15.0,28.0,166.0,-2.0,hogs,5,1.0
,,15.0,,,,peafowl,5,
,,15.0,,,,poultry-other,5,
0.0,3.0,15.0,40.0,1242.0,848.0,sheep,5,1.0
,,15.0,,,,turkeys,5,
-0.0,7.0,17.0,29.0,3545.0,659.0,cattle,5,2.0
,,17.0,,,,ckn-layers,5,
,,17.0,,,,peafowl,5,
0.0,1.0,17.0,5.0,200.0,200.0,sheep,5,1.0
0.0,6.0,19.0,194.0,8079.0,7852.0,cattle,5,3.0
,,19.0,,,,ckn-broilers,5,
,,19.0,,,,ckn-layers,5,
,,19.0,,,,ckn-pullets,5,
,,19.0,,,,ckn-roosters,5,
,,19.0,,,,ducks,5,
,,19.0,,,,emus,5,
,,19.0,,,,guineas,5,
0.0,2.0,19.0,9.0,140.0,-2.0,hogs,5,1.0
0.0,2.0,19.0,2.0,127.0,-2.0,sheep,5,1.0
,,19.0,,,,turkeys,5,
-0.0,7.0,21.0,120.0,7303.0,6912.0,cattle,5,2.0
,,21.0,,,,ckn-broilers,5,
,,21.0,,,,ckn-layers,5,
,,21.0,,,,ckn-pullets,5,
,,21.0,,,,ducks,5,
,,21.0,,,,geese,5,
,,21.0,,,,guineas,5,
0.0,2.0,21.0,10.0,52.0,-2.0,hogs,5,1.0
,,21.0,,,,peafowl,5,
,,21.0,,,,quail,5,
0.0,2.0,21.0,17.0,383.0,383.0,sheep,5,1.0
,,21.0,,,,turkeys,5,
-0.0,7.0,23.0,363.0,23766.0,23767.0,cattle,5,2.0
,,23.0,,,,ckn-broilers,5,
,,23.0,,,,ckn-layers,5,
,,23.0,,,,ckn-pullets,5,
,,23.0,,,,ckn-roosters,5,
,,23.0,,,,ducks,5,
,,23.0,,,,geese,5,
,,23.0,,,,guineas,5,
0.0,1.0,23.0,9.0,58.0,58.0,hogs,5,1.0
,,23.0,,,,quail,5,
0.0,2.0,23.0,11.0,251.0,251.0,sheep,5,1.0
,,23.0,,,,turkeys,5,
-0.0,6.0,25.0,86.0,4251.0,3797.0,cattle,5,2.0
,,25.0,,,,ckn-broilers,5,
,,25.0,,,,ckn-layers,5,
,,25.0,,,,ckn-pullets,5,
,,25.0,,,,ckn-roosters,5,
0.0,1.0,25.0,4.0,12.0,12.0,hogs,5,1.0
0.0,2.0,25.0,10.0,183.0,-2.0,sheep,5,1.0
-0.0,6.0,27.0,170.0,9033.0,9033.0,cattle,5,2.0
,,27.0,,,,ckn-broilers,5,
,,27.0,,,,ckn-layers,5,
,,27.0,,,,ckn-pullets,5,
,,27.0,,,,ckn-roosters,5,
,,27.0,,,,ducks,5,
,,27.0,,,,guineas,5,
0.0,1.0,27.0,12.0,71.0,71.0,hogs,5,1.0
0.0,2.0,27.0,9.0,214.0,214.0,sheep,5,1.0
-0.0,7.0,29.0,398.0,25704.0,25693.0,cattle,5,3.0
,,29.0,,,,ckn-broilers,5,
,,29.0,,,,ckn-layers,5,
,,29.0,,,,ckn-pullets,5,
,,29.0,,,,ckn-roosters,5,
,,29.0,,,,ducks,5,
,,29.0,,,,emus,5,
,,29.0,,,,geese,5,
,,29.0,,,,guineas,5,
0.0,3.0,29.0,27.0,14032.0,13198.0,hogs,5,1.0
,,29.0,,,,peafowl,5,
0.0,3.0,29.0,12.0,558.0,73.0,sheep,5,1.0
,,29.0,,,,turkeys,5,
0.0,6.0,31.0,105.0,3325.0,3325.0,cattle,5,2.0
,,31.0,,,,ckn-broilers,5,
,,31.0,,,,ckn-layers,5,
,,31.0,,,,ckn-pullets,5,
,,31.0,,,,ckn-roosters,5,
,,31.0,,,,ducks,5,
,,31.0,,,,guineas,5,
0.0,2.0,31.0,6.0,121.0,-2.0,hogs,5,1.0
,,31.0,,,,pigeons,5,
0.0,2.0,31.0,18.0,461.0,461.0,sheep,5,1.0
0.0,7.0,33.0,463.0,29624.0,29635.0,cattle,5,3.0
,,33.0,,,,chukars,5,
,,33.0,,,,ckn-broilers,5,
,,33.0,,,,ckn-layers,5,
,,33.0,,,,ckn-pullets,5,
,,33.0,,,,ckn-roosters,5,
,,33.0,,,,ducks,5,
,,33.0,,,,guineas,5,
0.0,3.0,33.0,30.0,193.0,-3.0,hogs,5,1.0
,,33.0,,,,pheasants,5,
,,33.0,,,,quail,5,
0.0,3.0,33.0,15.0,307.0,-3.0,sheep,5,1.0
,,33.0,,,,turkeys,5,
-0.0,5.0,35.0,19.0,877.0,555.0,cattle,5,2.0
,,35.0,,,,ckn-layers,5,
,,35.0,,,,ckn-pullets,5,
,,35.0,,,,ducks,5,
,,35.0,,,,guineas,5,
0.0,1.0,35.0,1.0,23.0,-1.0,sheep,5,1.0
,,35.0,,,,turkeys,5,
-0.0,6.0,37.0,45.0,1761.0,1275.0,cattle,5,2.0
,,37.0,,,,ckn-broilers,5,
,,37.0,,,,ckn-layers,5,
,,37.0,,,,ckn-pullets,5,
,,37.0,,,,ducks,5,
,,37.0,,,,guineas,5,
0.0,1.0,37.0,1.0,23.0,-1.0,hogs,5,1.0
0.0,1.0,37.0,3.0,30.0,30.0,sheep,5,1.0
-0.0,5.0,39.0,55.0,1595.0,1356.0,cattle,5,2.0
,,39.0,,,,ckn-layers,5,
,,39.0,,,,ckn-pullets,5,
,,39.0,,,,ckn-roosters,5,
,,39.0,,,,ducks,5,
,,39.0,,,,geese,5,
,,39.0,,,,guineas,5,
0.0,1.0,39.0,2.0,47.0,-1.0,hogs,5,1.0
,,39.0,,,,rheas,5,
0.0,1.0,39.0,3.0,36.0,36.0,sheep,5,1.0
,,39.0,,,,turkeys,5,
-0.0,3.0,41.0,18.0,387.0,385.0,cattle,5,3.0
,,41.0,,,,ckn-broilers,5,
,,41.0,,,,ckn-layers,5,
,,41.0,,,,ckn-roosters,5,
,,41.0,,,,ducks,5,
0.0,1.0,41.0,5.0,65.0,65.0,hogs,5,1.0
0.0,1.0,41.0,2.0,76.0,-1.0,sheep,5,1.0
0.0,7.0,43.0,135.0,11428.0,11308.0,cattle,5,3.0
