status,county_by_farmsize,deficit,diff,farms_by_size,lambda0,tot_farms,tot_heads
gaps,False,142.0,148.0,False,23.666666666666664,396.0,2464.0
ignored,,,,,,,
gaps,False,133.0,141.0,False,16.625,148.0,961.0
ignored,,,,,,,
gaps,True,10164.0,10166.0,True,5939.0,949.0,17707.0
ignored,,,,,,,
gaps,False,799.4666666666666,801.4666666666666,False,399.7333333333333,3.0,799.4666666666666
ignored,,,,,,,
gaps,False,189.0,198.0,False,21.0,133.0,981.0
ignored,,,,,,,
gaps,False,13040.142857142857,13052.142857142862,False,1086.6785714285716,61.0,14234.142857142857
ignored,,,,,,,
gaps,False,332.0,340.0,False,41.5,72.0,23402.0
ignored,,,,,,,
gaps,False,131.0,136.99999999999994,False,21.833333333333332,22.0,479.0
ignored,,,,,,,
gaps,False,25967.75,25974.75,False,3709.678571428571,97.0,27711.75
ignored,,,,,,,
gaps,True,272.0,274.0,True,82.5,1722.0,44421.0
ignored,,,,,,,
gaps,False,135.0,142.0,False,19.28571428571429,535.0,5805.0
ignored,,,,,,,
gaps,True,21473.0,21481.0,True,318.5,8919.0,194125.0
gaps,True,273.0,281.0,True,12.142857142857144,335.0,4210.0
no gaps,,,,,,7544.0,169299.0
ignored,,,,,,,
gaps,False,52.0,54.0,False,26.0,9.0,106.0
ignored,,,,,,,
gaps,False,559.0,568.0000000037253,False,62.111111111111114,565.0,10796272.0
ignored,,,,,,,
no gaps,,,,,,4580.0,1394182.0
ignored,,,,,,,
gaps,False,227253.0,227260.0,False,32464.714285714286,654.0,776077.0
ignored,,,,,,,
gaps,False,15.0,19.0,False,3.75,801.0,165183.0
ignored,,,,,,,
gaps,False,142.0,147.0,False,28.4,597.0,5522.0
ignored,,,,,,,
gaps,False,62.0,76.00000000000001,False,4.428571428571429,28.0,76.0
ignored,,,,,,,
gaps,False,224.0,241.0,False,13.176470588235293,174.0,986.0
ignored,,,,,,,
gaps,False,32.0,38.0,False,5.333333333333333,525.0,4540.0
ignored,,,,,,,
gaps,True,162.0,168.0,True,16.833333333333332,882.0,5204.0
ignored,,,,,,,
gaps,False,206.0,219.0,False,15.846153846153847,116.0,722.0
ignored,,,,,,,
gaps,False,470.0,474.0,False,117.5,15.0,1701.0
ignored,,,,,,,
gaps,False,192.0,196.0,False,48.0,26.0,715.0
ignored,,,,,,,
gaps,False,296.0,304.0,False,37.0,13.0,296.0
ignored,,,,,,,
gaps,False,98.0,104.0,False,16.333333333333332,25.0,704.0
ignored,,,,,,,
gaps,True,86.0,89.0,True,19.333333333333336,1041.0,32754.0
ignored,,,,,,,
gaps,False,293760.0,293772.0,False,24480.0,429.0,1243827.0
ignored,,,,,,,
gaps,True,2443.0,2447.0,True,217.0,12971.0,284400.0
gaps,True,10711.0,10713.0,True,4690.0,6216.0,1264272.0
gaps,True,445.0,448.0,True,100.0,19834.0,1782248.0
ignored,,,,,,,
gaps,False,22838.0,22853.0,False,1522.5333333333333,25.0,23209.0
ignored,,,,,,,
gaps,False,603.0,607.0,False,150.75,1695.0,8493377.0
ignored,,,,,,,
gaps,False,779718.0,779723.0,True,167167.5,8696.0,6490101.0
ignored,,,,,,,
gaps,False,277243.0,277253.0,False,27724.300000000003,1037.0,1455857.0
ignored,,,,,,,
gaps,False,66.0,70.0,False,16.5,1106.0,27426.0
ignored,,,,,,,
gaps,False,8412.0,8417.0,False,1682.4,1211.0,26007.0
ignored,,,,,,,
gaps,False,63.0,77.99999999999994,False,4.2,56.0,163.0
ignored,,,,,,,
gaps,False,111.0,121.0,False,11.100000000000001,454.0,3945.0
ignored,,,,,,,
gaps,False,50.0,56.0,False,8.333333333333332,551.0,8563.0
ignored,,,,,,,
gaps,True,36624.0,36628.0,True,10394.666666666668,2025.0,335975.0
ignored,,,,,,,
gaps,False,18.0,21.0,False,6.0,6.0,24.0
ignored,,,,,,,
gaps,False,799.4666666666666,804.4666666666666,False,159.89333333333332,8.0,799.4666666666666
ignored,,,,,,,
gaps,False,166.0,186.0,False,8.299999999999999,219.0,1322.0
ignored,,,,,,,
gaps,False,235367.0,235392.99999999994,False,9052.576923076922,132.0,292199.0
ignored,,,,,,,
gaps,False,7005.0,7021.0,False,437.8125,89.0,9626.0
ignored,,,,,,,
gaps,False,184.0,195.0,False,16.727272727272727,40.0,305.0
ignored,,,,,,,
gaps,False,4216.0,4242.000000000001,False,162.15384615384616,121.0,8043.0
ignored,,,,,,,
gaps,False,16.0,18.0,False,8.0,7.0,16.0
ignored,,,,,,,
gaps,True,171.0,174.0,True,21.666666666666664,2506.0,71801.0
ignored,,,,,,,
gaps,False,426086.0,426097.0,False,38735.090909090904,650.0,2356316.0
ignored,,,,,,,
gaps,True,169811.0,169817.99999999988,True,458.1428571428575,4436.0,681534.0
gaps,True,7308.0,7315.0,True,2939.0,157.0,7986.0
no gaps,,,,,,4355.0,558451.0
ignored,,,,,,,
gaps,False,1683.5714285714287,1685.5714285714287,False,841.7857142857143,2.0,1683.5714285714287
ignored,,,,,,,
gaps,False,1001.0,1006.0,False,200.2,131.0,3813.0
ignored,,,,,,,
no gaps,,,,,,1338.0,28750.0
ignored,,,,,,,
gaps,False,176.0,180.0,False,44.0,176.0,2392.0
ignored,,,,,,,
gaps,False,9.0,12.0,False,3.0,159.0,470.0
ignored,,,,,,,
gaps,False,50634.5,50639.5,False,10126.9,151.0,51662.5
ignored,,,,,,,
gaps,False,20.0,22.0,False,10.0,2.0,20.0
ignored,,,,,,,
gaps,False,22.0,25.0,False,7.333333333333334,67.0,318.0
ignored,,,,,,,
gaps,False,26.0,30.999999999999943,False,5.2,65.0,508.0
ignored,,,,,,,
gaps,True,105221.0,105227.0,True,50699.5,232.0,106630.0
ignored,,,,,,,
gaps,False,799.4666666666666,801.4666666666666,False,399.7333333333333,2.0,799.4666666666666
ignored,,,,,,,
gaps,False,254.0,262.0,False,31.75,28.0,441.0
ignored,,,,,,,
gaps,False,3000.0,3004.0,False,750.0,4.0,3000.0
ignored,,,,,,,
gaps,False,2035.0,2037.0,False,1017.5,5.0,2035.0
ignored,,,,,,,
gaps,False,18.0,21.0,False,6.0,7.0,18.0
ignored,,,,,,,
gaps,False,110.0,112.0,False,55.0,4.0,110.0
ignored,,,,,,,
gaps,True,4337.0,4339.0,True,2038.0,637.0,306174.0
ignored,,,,,,,
gaps,False,123.0,127.0,False,30.75,129.0,928.0
